feature_0,feature_4,feature_6,feature_7,feature_8,feature_9,feature_10,feature_15,feature_19,feature_22,feature_23,feature_24,feature_25,feature_29,feature_30,feature_31,feature_46,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_74,feature_75,feature_78,feature_79,feature_80,feature_84,feature_85,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_101,feature_102,feature_103,feature_104,feature_106,feature_107,feature_108,feature_114,feature_115,feature_117,feature_124,feature_126,feature_127,feature_129,feature_132,feature_135,feature_136,feature_141,feature_143,feature_145,feature_146,feature_148,feature_149,feature_153,feature_155,feature_156,feature_158,feature_159,feature_165,feature_169,feature_170,feature_171,feature_175,feature_176,feature_177,feature_180,feature_183,feature_184,feature_185,feature_187,feature_188,feature_192,feature_193,feature_198,feature_199,feature_200,feature_202,feature_203,feature_204,feature_205,feature_209,feature_211,feature_212,IC50_mM,CC50_mM,SI,log_ic50,log_cc50,log_si
535,8.83994952196334,0.2215155948410192,0.2215155948410192,0.6441804121624389,11.42857142857143,286.3790000000001,0.1293863030320897,1.047619047619048,16.2499564496223,10.21363694824491,2.101734075361602,-2.022680660527749,0.2795858534337126,2.736507944604248,2.138783589520986,62118.73034251644,5.106527394840706,5.687386274683562,0.0,0.0,0.0,0.0,4.681802935145185,0.0,10.21293193393043,5.114250125629398,17.69618562862022,45.74558898184711,13.15163837042549,17.07524226438048,11.37477254936712,0.0,9.780484743446223,10.2285002512588,40.15761125083647,6.606881964512918,0.0,0.0,0.0,21.49389410279985,6.544756405912575,0.0,0.0,0.0,6.606881964512918,0.0,42.14902819082864,5.563451491696996,0.0,49.7184828080635,15.32718205955983,5.106527394840706,1.93897633744856,0.0,21.95673213933128,4.776555209531644,0.0,1.699970461008242,7.013576252282094,0.0,0,0,1,0,2,3.996260000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.4105035267826,57.61575529017389,1.5,3.6740323677500726,4.071003522053225,0.9162907318741551
536,12.97720393483381,0.1365401129587638,-5.057034031976989,0.6561683453603158,12.84,347.34,0.4561869847098859,1.0,19.41330721736936,10.02444471195593,2.432860523692348,-2.116718813541076,-0.1624120369926074,2.591691271906991,2.436380939110991,308473.4619474577,0.0,0.0,5.711685002770702,0.0,5.783244946364939,6.176298517443475,15.21273331381787,0.0,18.27265266876418,0.0,48.02802097092827,19.05647133661385,12.61112347437419,11.39907127745427,22.8940012265899,0.0,0.0,10.09381225837539,13.1000357171341,12.47346337978757,0.0,5.425791397110385,0.0,30.43058545202701,4.794537184071822,0.0,0.0,0.0,5.711685002770702,11.25083776638056,5.563451491696996,7.04767198267719,54.59730361615449,6.923737199690624,15.51960365548578,0.0,38.93161180450142,15.68181652599311,3.703895030234316,3.383936665970848,-2.058736352565717,-5.057034031976989,1.877881403275523,1.312881708238851,0,0,0,0,2,4.013420000000003,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612239198717118,9.788595135068217,6.07142857142857,0.9602077840655073,2.3784895701507773,1.9560625205193312
537,13.3335015117158,0.1805064247921391,-4.57524648053666,0.6314141974695439,12.0,329.325,0.4368599693637129,0.9583333333333334,19.41322896683872,10.10414349645323,2.388238432805017,-2.050552752158715,-0.1404266540977339,2.912691623376594,2.16110455739714,327246.7292696071,0.0,5.687386274683562,5.693927994848461,0.0,0.0,6.176298517443475,9.674207667780854,0.0,18.26992695132549,0.0,60.6636706846161,5.563451491696996,18.8257240539095,5.693927994848461,11.90198685421888,0.0,9.780484743446223,12.04007671531286,6.176298517443475,0.0,11.25737948654546,0.0,0.0,15.99508532298154,13.22397050012066,0.0,11.25737948654546,0.0,5.687386274683562,16.82083097824245,0.0,17.94407549735769,54.59730361615449,6.06636706846161,10.09108654093671,0.0,41.2185832388511,4.111727607709751,3.648431279919375,0.5026798836818691,0.0,-3.15987611016629,0.0,1.485228647014361,0,0,1,0,3,4.856500000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.6667250540384,299.7012097361901,0.3475352112676057,6.30017409395019,5.706117113053202,0.2982771542704506
538,13.01526832955404,0.08444444444444499,-4.467863402305368,0.8346050644927658,11.68421052631579,269.27,0.4367709643382288,1.105263157894737,19.41322632518925,10.09777839581388,2.394520128478099,-2.161805995970498,-0.1404973472038094,2.676718701035307,2.715619228092366,17141.70656143011,4.899909730850478,0.0,5.693927994848461,0.0,0.0,6.176298517443475,4.681802935145185,0.0,18.26992695132549,0.0,30.33183534230805,0.0,26.70646743972856,11.38131426953202,5.687386274683562,0.0,9.780484743446223,7.04767198267719,6.176298517443475,18.99525369620486,11.25737948654546,4.899909730850478,0.0,23.8758287088006,13.22397050012066,0.0,11.25737948654546,0.0,5.687386274683562,11.25737948654546,0.0,16.62938464867285,38.36081223920082,6.06636706846161,5.098681808301038,0.0,40.31712443310657,1.442615740740741,3.62948223733938,0.3839611678004544,0.0,-4.467863402305368,0.0,4.6825,0,0,1,0,2,3.171900000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.82584152826881,408.5088683561603,22.91666666666667,2.9352304753837037,6.014958559606025,3.174575565971621
539,13.14904149700642,0.1602896143025114,-4.643227552595113,0.709494094652026,12.16666666666667,335.2850000000001,0.4368512964075218,1.166666666666667,19.41323023099526,10.11090442487396,2.379785621768578,-2.039996257915041,-0.1401337884223902,3.194716270424695,2.047097501781054,381743.0365855877,9.523678331894054,23.81476307694536,5.693927994848461,0.0,0.0,6.176298517443475,5.098681808301038,4.992404732635669,18.26992695132549,0.0,30.33183534230805,12.13273413692322,5.563451491696996,11.90852857438378,11.90198685421888,0.0,10.19736361660208,4.992404732635669,12.78318048195639,0.0,11.25737948654546,0.0,0.0,21.51849159097809,12.78318048195639,0.0,11.25737948654546,0.0,23.74844365291938,11.32369891057144,6.214600579535317,12.13273413692322,30.33183534230805,0.0,15.18976834923775,9.523678331894054,44.63811868036165,3.912725340136054,14.7032782630018,-0.7375516502897448,0.5234791564506127,-3.484801626669187,-0.3029595476339706,0.0,0,0,2,0,3,3.931400000000002,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.21111402734366,894.7531674262127,27.77777777777778,3.5028845797626116,6.797664892239333,3.3596034843633182
540,13.53086073318216,0.2454686318972037,-4.639766746976568,0.704650648644374,11.65217391304348,318.2979999999999,0.433238571675584,0.8695652173913043,19.41323462442324,10.06207315529301,2.40064648181583,-2.122011906795691,-0.1429957114863952,2.796963975227349,2.385693890909072,178423.9259077031,0.0,0.0,5.693927994848461,0.0,5.559266895052007,6.176298517443475,9.476340119217006,4.681802935145185,13.17124514302446,0.0,48.53093654769288,17.69618562862022,7.04767198267719,11.25083776638056,0.0,0.0,9.36360587029037,7.04767198267719,6.176298517443475,0.0,16.81428925807755,5.559266895052007,0.0,9.36360587029037,13.22397050012066,0.0,16.81428925807755,0.0,11.12690298339399,5.687386274683562,9.36360587029037,19.18040611960041,48.53093654769288,0.0,0.0,0.0,42.48658682917612,12.70028533635677,0.0,-1.373131141345425,0.0,-4.639766746976568,0.0,1.23974537037037,0,0,1,0,3,3.861800000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,314.1680359156899,788.5617701483816,2.51,5.753105943944571,6.671478070215104,1.2556160374777743
541,13.67220075375829,0.2503760393046111,-4.651337868480725,0.6360902272045145,11.72,364.392,0.4332385717179146,0.96,32.16640800068866,10.06093365826634,2.401289053852138,-2.123428310136807,-0.1429962396811611,2.861922746042518,2.320043595182236,441056.6382381046,0.0,0.0,5.693927994848461,0.0,5.559266895052007,6.176298517443475,9.476340119217006,4.681802935145185,13.17124514302446,11.76188494939112,30.33183534230805,36.08468894905484,11.94315545819497,11.25083776638056,11.76188494939112,0.0,9.36360587029037,7.04767198267719,11.07178199296125,6.255769183511404,16.81428925807755,5.559266895052007,11.76188494939112,15.61937505380178,13.22397050012066,0.0,16.81428925807755,0.0,11.12690298339399,5.687386274683562,14.25908934580815,18.8095569320683,54.59730361615449,6.255769183511404,0.0,0.0,42.92942066641471,13.76308698955299,0.0,-1.365206233728058,0.0,-2.775291320231796,0.0,1.247011316872428,0,0,1,0,3,4.583700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90.56181255351379,262.62925640519,2.9,4.517014291235229,5.5745437843497365,1.3609765531356006
542,12.84074610733182,0.3273582766439906,-4.551127291194256,0.711719437937121,11.83333333333333,368.0960000000001,0.4336823913110351,1.166666666666667,126.9127043674363,10.30884411971276,2.389367731379597,-2.112206479018873,-0.1442021740657758,2.503296576229645,2.765417756689892,9883.014882954638,0.0,3.570182271065396,5.693927994848461,0.0,5.559266895052007,6.176298517443475,9.476340119217006,4.681802935145185,13.17124514302446,0.0,18.19910120538483,34.72360476399128,7.04767198267719,5.687386274683562,22.59087062706806,0.0,9.36360587029037,7.04767198267719,6.176298517443475,0.0,5.687386274683562,5.559266895052007,22.59087062706806,9.36360587029037,13.22397050012066,0.0,5.687386274683562,0.0,3.570182271065396,5.687386274683562,9.36360587029037,29.63854260974525,30.33183534230805,0.0,0.0,0.0,40.03221800831443,11.89213340891912,0.0,-1.201857350718064,0.0,-4.551127291194256,0.0,1.221612037037037,0,0,1,0,2,2.7994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176.5829301356429,814.9981390875824,4.615384615384615,5.1794377118377035,6.704412074431583,1.7255100836868542
543,8.97482462817468,0.05260191907305245,0.05260191907305245,0.8519367157028461,11.2,274.3240000000001,0.1293881345209504,1.2,16.46529019870724,10.28703979097282,2.098981181514746,-1.999150798465991,0.2675991807537412,2.724511102748818,2.216065420603891,40104.80343246259,9.843390348640755,11.43689810796747,0.0,0.0,0.0,0.0,4.681802935145185,0.0,10.21293193393043,5.114250125629398,0.0,38.11294267322769,0.0,37.33667817608351,11.37477254936712,0.0,9.780484743446223,10.2285002512588,20.39223080529382,13.71667950579045,5.749511833283905,4.736862953800049,0.0,28.60369164407738,6.544756405912575,0.0,0.0,0.0,6.606881964512918,6.544756405912575,28.51214037234795,0.0,11.79160047642272,38.11294267322769,15.32718205955983,9.843390348640755,6.82496865722692,0.0,21.7511155670071,3.190555188124633,0.7843300853654391,0.0,4.308567272028846,1.623803202063761,0,0,1,0,2,2.916240000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.2404994076369,1093.593365533583,3.061224489795919,5.881204546908307,6.9981382176039135,1.4014845266138658
544,12.85023151857161,0.08396400226757361,-4.501934707524986,0.5946750701442672,11.31818181818182,310.319,0.4348229626979401,1.227272727272727,19.4132230807657,10.26475478696054,2.351165307068139,-2.077891927826186,-0.1409060568488234,2.884225667394217,2.263282696535776,85580.74400292122,4.736862953800049,0.0,5.693927994848461,5.879988336435371,0.0,6.176298517443475,0.0,4.681802935145185,18.26992695132549,0.0,29.84822584228798,32.40103015923048,6.06636706846161,12.29426823919648,0.0,0.0,9.780484743446223,0.0,26.44459453975073,6.606881964512918,11.56737461111893,4.736862953800049,0.0,16.38736670795914,6.176298517443475,0.0,5.687386274683562,0.0,5.879988336435371,18.71508986212249,11.63947159853088,4.681802935145185,30.33183534230805,19.92349450621513,5.098681808301038,4.736862953800049,45.19632711429383,0.0,3.61681248425296,0.6943786929627489,0.08396400226757361,-1.907143473901907,4.201350407332099,0.0,0,0,1,0,2,4.626200000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,543.6667250540384,966.7377756008275,1.0,6.30017409395019,6.874961157604096,0.6931471805599453
545,13.3766050170068,0.2984027777777776,-4.774916855631142,0.709265884005402,42.1,292.301,0.4176125899622435,1.3,19.41366223571314,9.634680116253723,2.694635558460217,-2.611857861261286,-0.3120377627273968,2.372098709803219,2.072976734425898,29812.53658480685,10.00643712569118,0.0,5.601050810983688,5.907179729351506,0.0,6.176298517443475,10.11132578807815,0.0,13.17124514302446,0.0,6.42082162292601,32.22804289761661,12.46266245207397,12.08368165829592,5.907179729351506,0.0,10.21669833485681,5.917906046161393,55.96513910135313,13.08951281182515,0.0,5.316788604006331,0.0,46.4433390306649,4.794537184071822,0.0,0.0,0.0,0.0,32.35197768060318,12.84164324585202,0.0,4.899909730850478,0.0,5.316788604006331,0.0,40.12981505102041,13.72249952758881,13.43387377173091,-3.901342592592592,-1.558402777777778,-2.650339427437642,1.073896447467876,0.0,2,3,0,2,3,1.3919,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32.50041053150145,1026.328753626362,31.57894736842105,3.511557693427618,6.934717269343185,3.483666293518156
546,13.11461167800454,0.2359027777777776,-4.802870370370371,0.7116401690318811,44.11111111111111,265.2309999999999,0.4176559922651806,1.444444444444444,19.41366229145087,9.74108902811676,2.719148611177913,-2.50387850966641,-0.3158050656719368,2.839086415876333,2.080354091638297,14467.98437530579,14.74330007949123,5.724985593970254,5.601050810983688,5.907179729351506,0.0,6.176298517443475,4.794537184071822,0.0,13.17124514302446,0.0,0.0,19.26246486877803,12.46266245207397,13.02770358743893,5.907179729351506,0.0,4.899909730850478,5.917906046161393,43.18562141410146,13.15163837042549,0.0,0.0,0.0,46.56759014786559,9.53140013787187,0.0,0.0,0.0,13.02770358743893,19.3863996517646,0.0,4.899909730850478,0.0,0.0,0.0,4.736862953800049,44.81839521919879,13.25511574074074,10.03775462962963,-4.165648148148147,-1.726226851851852,-4.538287037037039,0.5688964474678757,0.0,2,3,0,2,3,1.0387,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,399.6471040665978,1131.076709622447,2.830188679245283,5.993081000110094,7.031809021151346,1.3429140654896654
547,15.01181614129864,0.01144203483679984,-1.589980507507563,0.1834802995675027,14.42424242424242,452.4320000000001,0.3489600030025122,0.8181818181818182,19.1605748027695,9.960901893382102,2.399467122046704,-2.220585585026569,-0.1299835664374218,2.820856589703967,1.654878107847863,28108685.00691143,15.37044016181271,16.82394229644983,23.20117435642159,5.783244946364939,0.0,5.969305287951849,4.794537184071822,17.96578232709628,0.0,0.0,60.6636706846161,18.05064018308461,18.78655212488098,0.0,17.43993650900035,0.0,5.316788604006331,0.0,20.01325001151578,5.316788604006331,5.749511833283905,15.37044016181271,0.0,11.75255023431679,17.88404999589697,0.0,0.0,4.39041504767482,18.78655212488098,5.563451491696996,5.563451491696996,6.923737199690624,30.33183534230805,30.33183534230805,10.63357720801266,4.736862953800049,49.57712727013673,25.41854710872207,5.36809645645976,-0.6253553266071985,-7.737222965326317,0.0,1.696860547181407,0.0,1,1,0,0,4,4.881500000000004,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.3892873482938,663.0757431421391,2.586206896551724,5.550589675602447,6.49839621396803,1.2770950691548986
548,14.62678854875283,0.01204320462753006,-1.617396594440245,0.2883795113090284,15.38461538461539,362.307,0.3489523998547513,1.076923076923077,19.16056997393641,9.964276228212112,2.395750460644471,-2.209540970153294,-0.1299559824259741,2.596679710569543,2.075383371792409,610905.255427433,15.78731903496857,16.82394229644983,23.20117435642159,5.783244946364939,0.0,5.969305287951849,4.794537184071822,17.96578232709628,0.0,0.0,30.33183534230805,12.48718869138762,12.24179571896841,0.0,17.43993650900035,0.0,0.0,5.733667477162185,13.4684936056032,5.316788604006331,5.749511833283905,15.78731903496857,0.0,11.75255023431679,11.3392935899844,0.0,0.0,0.0,12.24179571896841,5.563451491696996,0.0,6.923737199690624,30.33183534230805,0.0,5.316788604006331,10.47053043096223,48.08398526077097,24.11589089808967,2.422804783950617,3.372924404857958,-7.974064378582775,0.0,1.21007023938797,0.0,1,1,0,0,3,3.050400000000002,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21222099246228,17.3883762844628,1.702702702702703,2.417004343459908,2.911718741322967,0.994252273343867
549,15.12256060527976,0.1016568848486232,-1.056769704795498,0.3611768961970843,19.06896551724138,399.3970000000002,0.3493339656511392,1.068965517241379,19.14564667626698,9.945333463494274,2.379875091500961,-2.345336358000583,-0.1298101926474237,2.70994524009728,1.787050882789888,3836155.122757868,20.27034989266319,11.26049080475283,17.38395351537569,5.783244946364939,0.0,5.969305287951849,4.794537184071822,13.57536727942146,0.0,0.0,30.33183534230805,18.67749054283579,26.1790256236503,11.26049080475283,23.13697582205618,0.0,4.899909730850478,5.733667477162185,0.0,38.12660733717797,5.749511833283905,15.37044016181271,0.0,49.87915757149476,4.794537184071822,0.0,5.697039313055833,4.39041504767482,16.94787707943639,31.7424771153473,6.06636706846161,0.0,35.23174507315853,11.94758171352767,0.0,10.47053043096223,35.04843375780064,28.96089382734269,0.0,5.254524021424899,-4.405297041656167,0.0,2.095844767570195,1.919010595079595,2,2,0,1,4,2.1883,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82.62372903422875,89.38385231884747,1.081818181818182,4.426327319938022,4.504065626651313,0.7332416377618235
550,15.41314303036029,0.06377642816020379,-1.586294459141681,0.4594600243417706,14.12903225806452,433.3820000000002,0.3455269404252381,1.064516129032258,19.16056330131223,10.03141135042168,2.321756181011968,-2.292380415943826,0.05236423741263569,2.782789079373822,2.074866653503125,11252485.92135599,18.79078657550392,11.07361048914836,34.35838157535137,5.428790391900541,0.0,5.969305287951849,4.794537184071822,17.96578232709628,0.0,0.0,30.33183534230805,6.923737199690624,18.65296430352215,19.82064589353875,22.62593591874245,0.0,0.0,0.0,6.923737199690624,37.81006843621439,11.32369891057144,10.32870012275102,0.0,38.87946399331575,9.473725907600098,0.0,22.29294326667848,8.78083009534964,44.23385761593534,0.0,0.0,23.95638106746432,18.19910120538483,0.0,0.0,13.89087684465344,60.95422152752794,26.85826295838201,-0.9770892384731662,-2.960183741706559,-5.692015912144881,0.0,2.145866753900907,0.0,1,1,1,1,4,3.890600000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.1728428105993,692.2203660461296,1.507537688442211,6.131602164149009,6.541347937164822,0.9193012710270262
551,14.51938303099017,0.08091718631897216,-0.8308333333333338,0.8035357144601232,15.85,281.258,0.1926571244127789,1.2,19.14561704663138,10.13338924938975,2.23447540861785,-2.289912367657323,0.1218043892816071,2.4164458191182,2.248781145527985,41021.58422535056,14.05392362170387,11.447633693558,22.64625221563457,0.0,0.0,0.0,4.794537184071822,8.78083009534964,0.0,0.0,0.0,12.99010426815223,19.15587988028676,18.59998814349063,16.6566306307906,0.0,0.0,0.0,6.923737199690624,31.20318647170147,0.0,10.32870012275102,0.0,26.30327674085099,4.736862953800049,0.0,10.96924435610704,0.0,16.6566306307906,32.06352415972543,6.06636706846161,6.06636706846161,11.8236469305411,0.0,0.0,9.154013890853395,39.08861192470815,13.33003858024691,-0.08091718631897216,-0.8032228416057772,-1.294732667758462,0.0,3.17281746031746,0.0,1,1,1,1,3,2.21622,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.6667250540384,1066.624949779742,1.195219123505976,6.30017409395019,6.97319178722708,0.7862818700211305
552,15.93346261652809,0.05191741304944086,-1.543945866927019,0.3248229128505293,26.38888888888889,497.5130000000003,0.3455269404252098,1.0,19.16056247802498,9.52702584142293,2.512709522848426,-2.568426539202371,0.01037484253911786,2.8429189114374,1.550455795659218,162899083.0502284,14.47080249485973,11.07361048914836,34.35838157535137,5.428790391900541,0.0,5.969305287951849,4.794537184071822,17.96578232709628,0.0,0.0,30.33183534230805,63.20238507573087,11.10237674408034,6.606881964512918,22.62593591874245,0.0,0.0,17.75371813848418,50.98759218963004,11.92367056851925,11.32369891057144,10.74557899590687,0.0,18.11511250484811,4.736862953800049,0.0,22.29294326667848,13.17124514302446,12.36712938338736,23.31716963018118,38.52492973755606,0.0,37.25557254199867,0.0,5.316788604006331,9.154013890853395,57.46353123011194,25.99364425708347,2.107868137804557,-3.324245808662974,-4.021137315273805,5.715682056917072,1.494782454894946,0.0,0,4,1,0,7,6.434700000000005,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.029920465349061,99.89568237594946,16.56666666666667,1.9501753921524663,4.614087135323576,2.866003166879207
553,14.74012046485261,0.06374483145722354,-1.022957294028721,0.6501527976755005,10.84615384615385,359.3280000000001,0.302908372579885,1.153846153846154,19.1456134416836,10.10507102635569,2.184208063444114,-2.105825729522902,-0.1365614558612849,2.6195760162749,2.026662278188359,725004.3365683064,14.84046693590038,17.2648545346039,16.82903137458868,0.0,0.0,5.969305287951849,9.589074368143644,8.78083009534964,0.0,0.0,30.33183534230805,12.48718869138762,24.59539658899719,5.386224214464796,22.62593591874245,0.0,0.0,0.0,12.84164324585202,11.86154500991891,11.32369891057144,10.74557899590687,0.0,17.62058908870513,4.794537184071822,0.0,22.29294326667847,0.0,36.11589142674607,5.563451491696996,6.06636706846161,6.06636706846161,30.33183534230805,0.0,5.316788604006331,9.523678331894054,34.434367630559,22.7482797085211,10.93854514219542,-0.7627215447958573,-2.786590231356262,0.06677753292128497,0.06374483145722354,0.0,0,0,1,0,3,4.014900000000002,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.09841594959536,278.294168067414,12.04819277108434,3.1821461101038566,5.6322655922011355,2.5686496392043927
554,13.20748617427279,0.1136134731670446,-0.3547350823045263,0.6669161889188634,10.8421052631579,319.129,0.1928162060287639,1.052631578947368,79.91873111507623,10.11839624942064,2.079789849415295,-2.036594025646133,0.6128690203923342,2.416988830884234,2.2514049112144,28363.36393042649,4.417150937053347,17.16048840156258,5.428790391900541,0.0,0.0,0.0,4.794537184071822,4.39041504767482,0.0,0.0,12.13273413692322,46.2617792402574,11.62981856015861,9.85894373029721,26.89918825405638,0.0,0.0,0.0,0.0,0.0,11.32369891057144,5.428790391900541,15.92994389794935,0.0,0.0,0.0,22.29294326667847,0.0,11.24601123294644,26.76566278251089,0.0,12.13273413692322,36.39820241076966,0.0,15.92994389794935,4.417150937053347,19.22181388066399,11.97892640621063,0.5346549692407829,1.054511999244142,0.06600565843621498,0.0,0.0,0.0,0,0,1,0,3,4.361600000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,197.7207280885639,940.0351573148836,4.754358161648176,5.291900462630128,6.846980500539824,1.7499575088731223
555,13.95245332087278,0.02689295162509509,-2.159070248625659,0.1722971459895624,15.42307692307692,365.282,0.348960462262845,0.9615384615384616,19.17410884061291,9.966505722565046,2.400756523518457,-2.203750099304628,-0.1300192743699364,2.630230544523044,2.010439590993562,638683.1017432637,10.05365155780638,11.13655602176626,17.38395351537569,17.41768662845673,0.0,5.969305287951849,4.794537184071822,17.96578232709628,4.39041504767482,0.0,30.33183534230805,12.48718869138762,12.24179571896841,0.0,11.75255023431679,0.0,5.316788604006331,0.0,13.4684936056032,0.0,5.749511833283905,10.05365155780638,0.0,11.75255023431679,11.3392935899844,0.0,0.0,0.0,12.24179571896841,0.0,5.563451491696996,6.923737199690624,30.33183534230805,0.0,10.05365155780638,0.0,58.9483807437724,24.45576136936256,2.794272565507685,-0.9134618421901967,-11.98629724050904,0.0,1.592045356722936,0.0,1,1,0,0,3,3.408500000000002,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.760235102809574,9.033992449772372,1.03125,2.2783164885375005,2.305978573597394,0.7086513670959106
556,12.95461073318216,0.2929686318972038,-4.679530068972033,0.7813315337195041,17.65,283.253,0.4354903124563551,1.2,19.41324568634669,10.13403437603205,2.464936817142734,-2.114869011329943,-0.114157497248777,2.67392553124645,2.488577608462267,26985.25646133917,4.899909730850478,0.0,5.711685002770702,0.0,5.907179729351506,6.176298517443475,4.794537184071822,0.0,23.28156519271871,0.0,18.19910120538483,12.13273413692322,20.29529885517483,11.26049080475283,17.30625100680577,0.0,4.899909730850478,5.101407525739723,6.176298517443475,19.10425648930891,0.0,5.008912523954532,0.0,36.79041694577054,4.794537184071822,0.0,0.0,0.0,0.0,5.687386274683562,11.20886741377498,17.0326438677737,32.29444517073921,0.0,5.101407525739723,0.0,38.86383219954648,13.49287414965986,4.187615740740741,-1.353877551020406,-0.7942361111111109,-3.556914328231293,0.0,3.082244897959184,1,1,0,0,2,2.397,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,119.680146864133,370.6907203756332,3.097345132743363,4.793143631261723,5.91806211163142,1.4103392353738937
557,13.45523445259646,0.0480380763416477,-4.615591340702948,0.637288222737615,11.23076923076923,376.407,0.4367777947711544,0.9615384615384616,32.09204721042273,10.10354626138132,2.392124713883263,-2.136008391827591,-0.1403321044747475,2.925625142504873,1.996008923527914,749147.276490368,10.63357720801266,0.0,10.80636487957322,0.0,0.0,6.176298517443475,4.681802935145185,0.0,18.26992695132549,0.0,48.53093654769288,24.35060757996992,18.29850974905775,11.38131426953202,28.70508287713858,0.0,9.780484743446223,7.04767198267719,6.176298517443475,10.63357720801266,11.25737948654546,10.63357720801266,12.2178734430467,14.89292162817098,13.22397050012066,0.0,11.25737948654546,0.0,10.79982315940832,16.94476576122902,0.0,11.72947491782237,54.59730361615449,6.06636706846161,15.7322590163137,12.2178734430467,41.56572367147042,0.0,9.251547776518015,0.3727349458301852,0.0,-4.615591340702948,0.0,1.468675831443689,0,0,1,0,3,4.914800000000003,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,167.6381354176076,797.011737326185,4.754358161648177,5.127755208707478,6.682123305770444,1.7499575088731225
